tweet_id,airline_sentiment,whole_tweet,emoticon,mentions,hashtags,airline,n_words,n_words_mayus,n_words_mayus_len,n_suspensivos,n_exclamations,n_questions,len_tw
946153582906179584,positive,gracias por ser parte de mis suenos en cada viaje que estoy con uds ,[],[],[],[],14,0,0,0,0,0,68
926099849048657921,negative,jor comprar otro billete solo para la maleta ,[],[],[],[],9,0,0,0,0,0,45
927867865449091073,neutral,iberia hola consulta es posible pagar con tarjeta de debito en chile una reserva o de manera presencial con tarjeta de debito en santiago,[],['Iberia'],[],['iberia'],23,1,1,0,0,1,137
927602530628055041,negative,deben ser antisistema les debe pagar ryanair y la gene les completa el sueldo,[],[],[],['ryanair'],14,0,0,0,0,0,77
941065067541549064,negative,que bueno la aerolinea que dio auriculares insonorizados a los pasajeros por hijos de g clooney q lloraban de usa london no como iberia el ano pasado madrid baires que ni se molestaron por misma situacion que sufrimos business ni disculpas ,[],['Iberia'],[],['iberia'],40,1,1,0,0,0,240
948999451498164224,neutral,guardiacivil hola puedo llevar nutella en mi equipaje de carga no en el equipaje de mano viajo manana con iberia saludos ,[],['guardiacivil'],[],['iberia'],21,0,0,0,2,1,121
933966866141401093,neutral,madrid travelthursday,[],[],['TravelThursday'],[],2,0,0,0,0,0,21
948315864721510400,negative,cuando le digo a la chica del mostrador de iberia en aeroasturias el 27 12 17 a las 08 30 que me han fastidiado las vacaciones porque perdieron mi maleta y vuelvo a mi casa con los puesto y ella me contesta la perdi yo la maleta atencionalcliente maletaperdida aena,[],"['Iberia', 'AeroAsturias', 'aena']","['Atencionalcliente', 'maletaperdida']",['iberia'],47,0,0,0,0,1,265
948864476614479872,positive,pitillera de iberia alguien sabe si se regalaba o se vendia en los vuelos pic twitter com qpirebbb67,[],[],[],['iberia'],15,0,0,0,0,1,100
942152817720135681,negative,aplaudir cuando aterriza un avion de ryanair no es ninguna tonteria ,[],[],[],['ryanair'],11,0,0,0,0,0,68
943908479298924548,neutral,asi fue el accidente del vuelo 5022 de spanair el mas letal en espana en 2 decadas video,[],[],['VIDEOhttps://goo.gl/ivmbtb?btz33=1818121321\\xa0…'],[],18,0,0,0,0,0,88
943899782002683905,neutral,iberiaexpress iberia vidta de el teide llegando a tenerife sur ano 2015pic twitter com jpj1tmlbk8,[],"['iberiaexpress', 'Iberia']",[],"['iberiaexpress', 'iberia']",12,0,0,0,0,0,97
946378899386241024,negative,iberia viajamos x level hoy no solo te cambian el horario varias veces sino que despues de haber pagado x seleccionar los asientos hace mas d 5 meses ahora nos dan otros asientos totalmente separados y si queremos modificarnos quieren cobrarnos 37 usd y no responden verguenza,[],['Iberia'],['vergüenza'],"['iberia', 'level']",47,0,0,0,0,0,276
947532904476954625,neutral,elpaisen2017 trenes a lo ryanair para mantener unida europa ,[],[],['eLPAÍSen2017'],['ryanair'],9,0,0,0,0,1,60
927625667700805632,neutral,confirmado por iberia espero que sirva el dato gracias sirchandlerblogpic twitter com zepfybmoz9,[],['SirChandlerBlogpic.twitter.com/ZepfYbmoz9'],[],['iberia'],10,0,0,0,2,0,96
943087078010753026,neutral,color en lisboa europa europe iberia iberico portugal portuguese portugues gorpman ,[],[],"['europa', 'europe', 'iberia', 'iberico', 'portugal', 'portuguese', 'portugues', 'gorpman…']",['iberia'],12,0,0,0,0,0,83
936004916983816195,positive,ya necesitabamos una conexion directa con europa ,[],[],[],[],7,0,0,0,0,0,49
942034361293115392,positive,ahora si arriba del a321 de iberia rumbo a madridpic twitter com vbwnj76tmf,[],['Iberia'],[],['iberia'],10,1,4,0,0,0,75
941342024464257024,positive,miturelsalvador ministroduarte hemos logrado posicionar a el salvador como un destino atractivo revistas especializadas en turismo hablan bien de nuestro pais como fodor s travel revista ronda de iberia y lonely planetpic twitter com fbfp3jflpg,[],['MITURElSalvador'],['MinistroDuarte'],['iberia'],31,0,0,0,0,0,244
937768533429276673,positive,iberia plus cumple 25 anos queremos celebrarlo contigo de una manera muy especial elige tu numero favorito y preparate para ganar ,[],[],[],['iberia'],22,0,0,1,1,0,130
934053050150465537,neutral,pon directo vuelo con iberia a tokyo 10 dias desde 2 990 tax incl ,[],[],[],['iberia'],14,1,6,0,0,0,66
932886751609348096,positive,gracias iberia y desde la aplicacion del movil no siempre que viajo llevo ordenador,[],"['Iberia,']",[],['iberia'],14,0,0,0,0,1,83
930538333876432897,neutral,sirchandlerblog con level de iberia todo bien antes de volar excepto que como no operativizaron ni on line ni en persona aun el servicio prepago de comidas para los que sacaron pasaje que no la incluye eso recien se generara en ezeiza via check in o en el avion punto flojo ,[],['SirChandlerBlog'],[],"['level', 'iberia']",51,0,0,0,0,0,274
947510325863174146,positive, a mi no me dejan pasar en ryanair con una bolsa de mas de 10kg van a dejar pasar una mini hormiga y tortuga jajaja en serio otdirecto31d,[],[],['OTDirecto31D'],['ryanair'],28,4,15,0,0,0,137
940642000604409859,neutral,pilotos de ryanair en irlanda italia y alemania convocan huelgas tn7pic twitter com drpjieounf,[],[],['TN7pic.twitter.com/DrpjIEOunF'],['ryanair'],12,0,0,0,0,0,94
934996983550443520,negative,asi fue el accidente del vuelo 5022 de spanair el mas letal en espana en 2 decadas video ,[],[],[],[],18,0,0,0,0,0,89
933105716931411968,positive,iberia aumentara sus vuelos semanales de la ruta buenos aires madrid en 2018,[],[],[],['iberia'],12,0,0,0,0,0,76
923462242280067072,neutral,iberia aumentara su oferta a bogota madrid un 40 hostelturpic twitter com lrmbvpck5s,[],['hostelturpic.twitter.com/lRmBvpck5S'],[],['iberia'],10,0,0,0,0,0,84
950381025363922945,negative,es increible espero que te indemnicen si no lo hacen no cogere mas vuelos con iberia ,[],[],[],['iberia'],16,0,0,0,2,0,85
937598222092111872,negative,cadena de errores quien es el ultimo culpable agencia productora cliente,[],[],[],[],13,0,0,0,0,1,72
936269261290594304,neutral,en junio ya viaje usando los avios con los mismos datos asi que no me parece logico el asunto como lo veis ,[],[],[],[],22,0,0,0,0,1,107
945701579558092800,negative,iberia llevo semanas intentando acceder a mi perfil iberia plus sin exito he intentado cambiar el pin varias veces y nada me ayudais por favor iberia fqtv,[],['iberia'],"['iberia', 'FQTV']","['iberia', 'iberia', 'iberia']",27,2,8,0,0,1,154
933658030373326848,negative,con iberia mi destino a un solo click deseadme suerte holacolombia hola 79 destinos europeos al mejor precio,[],"['Iberia,']",['HolaColombia.'],['iberia'],18,0,0,0,1,0,108
947040700134289408,neutral,iag el grupo de iberia y vueling compra la austriaca niki que estaba en quiebra,[],[],[],"['iberia', 'vueling']",15,1,4,0,0,0,79
934269499586510848,positive,en argentina y latinoamerica en general necesitamos un ryanair ,[],[],[],['ryanair'],9,0,0,0,0,0,63
925096914550427648,negative,han sacado nuestras maletas nempiezan a meter maletas en el avion y seguimos esperando nes frustrante trabajar con tanta presion n ryanair,['1f614'],[],[],[],19,0,0,0,0,0,138
940637688637673478,negative,pues realojad en vuelos de otras companias que sabemos perfectamente que podeis o alquilad y fletad un aparato que tambien sabemos que podeis ib3723,[],[],['IB3723'],[],24,1,7,0,0,0,148
944039612858683392,negative,inaudito iberia perdio bici d supermanlopezn en su viaje d regreso a colombia hoy en otro viaje ya habian destrozado su trofeo d tds ,[],"['Iberia', 'SupermanlopezN', 'tds.https://twitter.com/SupermanlopezN/status/943981832030343168\\xa0…']","['INAUDITO,']",['iberia'],24,1,10,0,0,0,133
933245349644214273,negative,s pilotos irlandeses se plantan ante ryanair y le exigen negociar noticias de aerolineas revista de turismo ,[],[],[],['ryanair'],20,0,0,0,0,0,108
948568667800956931,neutral,gracias maria clemencia juanmansantos nos deja una gran infraestructura y las bases para seguir creciendo con una paz que es fundamental unos pocos gritones interesados en cada ciudad no significan nada colombia y el mundo se lo agradecen y en el futuro sera aun mas ,['1f1e8'],['JuanManSantos'],[],[],45,1,1,0,0,0,267
948533718850965504,negative,despues de mas de 2 horas seguimos esperando en la cola de iberia terminal4 iberia colasinterminables niebla,[],[],"['Terminal4', 'Iberia', 'colasinterminables', 'niebla']","['iberia', 'iberia']",16,0,0,1,0,0,108
940873199881019393,negative,ueling vueling en atencion al cliente respecto a la huelga convocada en el prat no tiene nada que ver con vuel ,[],['vueling'],[],['vueling'],22,7,26,0,0,0,111
948358281285816320,negative,vuelo iberia 6845 los pasajeros estamos esperando recibir las valijas mas de una hora desconsideracion con los pasajeros,[],[],[],['iberia'],18,0,0,0,0,0,120
941070224463421440,neutral,huelga del personal de tierra de ryanair en espana desde el 30 de diciembre via indpcom,[],['indpcom'],[],['ryanair'],17,0,0,0,0,0,87
924088318417137664,neutral,iquiosco com iberia ofrecera desde noviembre la clase turista premium en sus rutas a lima,[],[],[],['iberia'],15,0,0,0,0,0,89
925094526179528710,neutral,viendo la procedencia me parece acertado ,['1f60a'],[],[],[],7,0,0,0,0,0,41
926777421675687936,positive,a mi me ha salido muchas veces vueling iberia express o eurowings y la verdad qje a precios bajisimos,[],[],[],"['vueling', 'iberia', 'eurowings']",19,1,1,0,0,0,101
931485405425426432,negative,ryanair deja de ponerme nerviosa hostia pic twitter com 2vxbphabah,[],[],[],['ryanair'],6,0,0,0,0,0,66
930857038195896321,neutral,ryanair deja de volar entre castellon y bristol llevandose la linea al aeropuerto de valencia,[],[],[],['ryanair'],15,0,0,0,0,0,93
923459855423365120,neutral,eshow madrid 2017 javier hernandez iberia express ,[],[],[],['iberia'],7,0,0,0,0,0,50
941058029272862722,negative,rt por favor pasajeros que iberia les demora la devolucion del dinero jodamoslos retuiteemos y compartamos en redes entre todos para que les podamos joder la mayor cantidad de ventas posibles iberia no cumple que otros puedan elegir otras aerolineas iberia iberianocumple,[],[],"['iberia', 'iberianocumple']","['iberia', 'iberia', 'iberia']",42,39,215,0,0,1,271
941750262389198848,neutral,s sindicatos europeos instan a ryanair a jugar limpio con los trabajadores,[],[],[],['ryanair'],14,0,0,0,0,0,74
946132100952068101,negative,pero claro el avion que volaban llevaba asientos camas jaja por lo que es mucho mas facil dormirse que en ryanair ,"['1f62c', '1f62c', '1f62c']",[],[],['ryanair'],21,0,0,0,0,0,114
947439837803696129,neutral,me apunto a que iberia respete al pasajero ,[],[],[],['iberia'],8,0,0,0,0,0,43
940643300603826176,negative,cuidado a los que volais con ryanair,[],['Ryanairhttp://www.20minutos.es/noticia/3210533/0/huelga-pilotos-ryanair-irlanda-alemania-italia/\\xa0…'],[],[],7,0,0,0,0,0,36
934011545134256129,positive,la remodelada sala velazquez en la t4 de barajas un nuevo espacio premium para los clientes de iberia,[],['Iberia'],"['Barajas,']",['iberia'],19,1,2,0,0,0,101
948368885316808704,neutral,pasajero ryanair impaciente de salir quito compuerta de emergencia de aeronave en tierra ver video hay cada loco suelto ,[],[],[],['ryanair'],18,0,0,1,1,0,120
944969738962259969,negative,iberia malisima la atencion son unos sin verguenza la pagina no anda y la culpa es mia nunca mas vuelo por esta empresa iberia,[],"['Iberia', 'Iberia']",[],"['iberia', 'iberia']",24,0,0,0,0,0,126
933786049624662016,negative,iberia con esta compania si no perteneces al business class come como enfermo y a base de pan eso empezando iberialapeorcompaniaparaviajarasudamerica,[],['Iberia'],['iberialapeorcompañiaparaviajaraSudAmérica'],['iberia'],21,0,0,2,0,0,149
936647321399513088,neutral,estoescomic tambien tengo en tomo la edicion de iberia inc superheroes espanoles que pena que no siguiera esa serie ,[],['EstoEsComic'],[],['iberia'],17,0,0,0,0,0,116
948379617756368896,positive,la verdad nunca tuve problemas con latam con avianca tampoco solo una boludes con iberia que tuve pagar el cambio de asiento pq me pusieron 30 filas de distancia con mi mujer claramente tuve suerte siempre ,[],[],[],"['avianca', 'iberia']",36,0,0,0,0,0,206
936821955235168257,neutral, y mientras arriba en el cielo aviones de iberia dibujaran estelas de hidrogeno congelado con forma de i l e incluso z aunque jamas con forma de o es imposible que un avion dibuje una o en el cielo y ray seguira cantando a song for you n nel amor en ,[],[],[],['iberia'],49,6,8,1,0,0,250
925305458528849920,negative,saben la cantidad de valijas que pierde iberia a diario y no devuelve ,[],['Iberia'],[],['iberia'],13,0,0,0,0,1,70
942851397254565888,negative,somos varios iberia los que les pedimos ser mas humanos verguenzadelaire 90aniversario megustavolar,[],['Iberia'],"['VerguenzaDelAire', '90Aniversario', 'MeGustaVolarhttps://twitter.com/mchozas/status/942829554959339520\\xa0…']",['iberia'],13,0,0,0,0,0,99
946467499553513472,negative,claro reduciendo rutas internacionales y dolares que ahora se las lleva por ejemplo iberia que volvio a operar en el pais sumando a la tonelada de fuga de capitales no todo es gasto publico mis chiquitos,[],['Iberia'],[],['iberia'],36,0,0,1,0,0,203
941198961540521984,neutral,ya queda menos iberia airnostrumlam airnostrumofficial,[],['AirNostrumLAM'],[],['iberia'],7,0,0,0,1,0,54
933078514844217345,positive,hay vuelos baratisimos de ryanair en enero no me puedo ir porque la universidad me oprime y no tengo descanso justo despues de los examenes ,[],[],[],['ryanair'],25,0,0,0,0,0,140
942100294351179777,negative,asi fue el accidente del vuelo 5022 de spanair el mas letal en espana en 2 decadas video ,[],[],[],[],18,0,0,0,0,0,89
937710656937254913,negative,ryanair es ryanair ryanairflights penosa gestion del vuelo marrakech madrid el 27 11 17 a las 17 35h un pasajero que habia facturado su maleta fue obligado a poner su cortavientos en el suelo sucio del avion cuando habia sitio de sobra en el compartimento de maletas 1 2,[],"['Ryanair_ES', 'Ryanair', 'RyanairFlights']",[],['ryanair'],43,0,0,0,0,0,270
941731523572756480,negative,iberia si no me dan solucion ya intente desde 3 navegadores diferentes y siempre pasa lo mismo los voy a demandar,[],['Iberia'],[],['iberia'],21,0,0,0,0,0,113
930466856238043138,neutral,wajajajaja ahi quedaste iberia la unica gracia que hiciste en el ano fue ganarle a colo colo ,[],[],[],['iberia'],17,0,0,0,5,0,93
935948603104858112,negative,en absoluto ryanair y el resto de companias podran concurrir en la licitacion que tenemos abierta con los requisitos establecidos desde la sociedad de promocion no desde el chantaje al que acostumbran algunas ,[],[],[],['ryanair'],33,0,0,0,0,0,209
942093664670625794,negative, y mas verguenza aun que el cm de ryanair es ni siquiera se digne a pedir por lo menos disculpas por las molestias retratado c ryanair,[],"['Ryanair_ES', 'Ryanairhttps://twitter.com/lincedelpaddock/status/941900788930105344\\xa0…']",['retratado'],[],26,1,2,1,0,0,134
942849316468805632,positive, iberia lanza en colombia su programa on business,[],[],[],['iberia'],9,0,0,0,0,0,49
934128035485442048,neutral,ryanair priority somos snobs de clase obrerapic twitter com hepvwpsamf,[],[],[],['ryanair'],7,0,0,0,0,0,70
930235808040206337,negative,wuajajajjaja en venganza po wn,"['1f602', '1f602', '1f602', '1f602']",[],[],[],6,0,0,0,0,0,30
935279308083515392,negative,no no no no me niego totalmente espero que cancelen los vuelos o algo y no pueda llegar al programa nunca estilo oh vuelas con ryanair pues que pena ,[],[],[],['ryanair'],29,0,0,1,1,1,149
944643599660183556,positive,iberia nyo trabaje con ustedes en venezuela feliz navidadpic twitter com duepm6ebfu,[],['Iberia'],[],['iberia'],9,0,0,0,0,0,83
934004318897885185,neutral,yo tampoco puedo ni tan siquiera cargar el portal de inicio desde hace al menos media hora ,[],[],[],[],17,0,0,0,0,0,91
946712635738869760,neutral,iberia busca tecnicos de mantenimiento para trabajar en madrid y barcelona ,[],[],[],['iberia'],11,0,0,0,0,0,75
933749951187779585,neutral,madrid,[],[],[],[],1,0,0,0,0,0,6
935241663127093248,negative,hola iberia hay pasajeros que siendo del grupo 1 han dejado pasar con maleta por lo que han seguido el procolo aleatoriamente siendo una mierda de embarque ,['1f4bc'],"['Iberia,']",[],['iberia'],28,0,0,0,0,0,156
941299991804555264,positive,90aniversarioiberia del primer vuelo de iberia,[],['Iberiahttps://www.youtube.com/watch?v=ciHG_GMjbQQ\\xa0…'],['90AniversarioIberia'],[],6,0,0,0,0,0,46
927548312428924928,neutral,iberia una aerolinea 4 estrellas que une buenos aires madrid con vuelos directos,[],[],[],['iberia'],12,0,0,0,0,0,80
941268383181561857,negative,de verdad que es alucinante que la unica repuesta que tengamos de vosotros sea puedes poner una reclamacion desde luego que asi sera en cuanto lleguemos a madrid ya que no hay nadie de vuestra compania en amsterdam vamos a por todas verguenza ,[],[],[],[],43,0,0,0,1,0,243
932539650740277248,positive,con iberia mi destino a un solo click deseadme suerte holaargentina hola 79 destinos europeos al mejor precio,[],"['Iberia,']",['HolaArgentina.'],['iberia'],18,0,0,0,1,0,109
948175218274652161,neutral,lo peor de todo es que yo habia contratado iberia y por un retraso me cambiaron a vueling todo un desproposito desde el principio ,[],"['iberia', 'Vueling.']",[],"['iberia', 'vueling']",24,0,0,0,0,0,130
943105968530972672,neutral,el que no llora no mama,[],[],[],[],7,0,0,0,0,0,23
941277520707637250,negative,oleada de huelgas en ryanair estas navidades via elsaltodiario,[],['elsaltodiario'],[],['ryanair'],10,0,0,0,0,0,62
948981185316876289,positive,ok muchas gracias por la info ,[],[],[],[],6,0,0,0,0,0,30
923236237581914112,neutral, de regreso n n frombcntoscq thankssister ryanair seeubcn,['1f6eb'],[],"['thanksSister', 'ryanair', 'seeUbcn']",['ryanair'],8,0,0,0,2,0,57
932981284967714816,positive,ryanair ofrece hasta la medianoche de hoy cien mil billetes desde 5 euros para volar en enero desde alicante via informacion es,[],['informacion_es'],[],['ryanair'],22,0,0,0,0,0,127
943131205930807296,neutral,necesito que me envien el comprobante del equipaje que compre telefonicamente ,[],[],[],[],11,0,0,0,4,0,78
926946945603723264,negative,la ineptitud de aytoburgos psoeburgoslocal danidelarosa cs burgos con el rechazo a ryanair es en su dia esta apuntillando aeropuertobu,[],"['Aytoburgos,@PSOEBurgosLocal', 'danidelarosa', 'Cs_Burgos', 'Ryanair_ES', 'AeropuertoBUhttps://twitter.com/diariodeburgos/status/923883359721410560\\xa0…']",[],[],16,0,0,0,0,0,134
947790399707467777,neutral,hay maletas rigidas para bicis por 300 si lo metemos en una caja de carton siempre hay ese riesgo ,[],[],[],[],19,0,0,1,0,0,98
944225570170331136,negative,pa pegarse un puto tiro,[],[],[],[],5,0,0,0,0,0,23
943160017280225280,neutral,proba con las lineas aereas de medio oriente esas contestan o dan like siempre tambien iberia con las oficinas de turismo hay menos suerte ,[],[],[],['iberia'],24,0,0,0,0,0,139
948633698265698306,negative,ryanair desaloja a varias chicas de un avion por comportarse como animales,[],[],[],['ryanair'],12,0,0,0,0,0,74
927105136467595264,negative,iberia mi maleta esta perdida desde el 22oct vuelo ib6403 es lamentable su servicio de seguimiento al caso espero puedan hacer algo mas pic twitter com tnxzto3y63,[],['Iberia'],[],['iberia'],23,1,7,0,0,0,162
941603447459151872,positive,excelente noticia ryanair to recognise pilot unions to avert strike action nvia irishtimes,[],['IrishTimeshttps://www.irishtimes.com/business/transport-and-tourism/ryanair-to-recognise-pilot-unions-to-avert-strike-action-1.3328444\\xa0…'],[],['ryanair'],13,0,0,0,0,0,90
932800153597161473,negative,con iberia mi destino a un solo click deseadme suerte holaargentina hola 79 destinos europeos al mejor precio,[],"['Iberia,']",['HolaArgentina.'],['iberia'],19,0,0,0,1,0,109
947981533822021633,neutral,ega el primer duelodemarcas de marketingdirecto ryanair vs easyjet nuevo ano nuevos proyectos en ,[],[],['duelodemarcas'],"['ryanair', 'easyjet']",16,0,0,0,0,0,97
948193253295378433,neutral,plaza de espana sevilla,[],[],[],[],4,0,0,0,0,0,23
940553534382264320,negative,iberia una compania supuestamente de calidad que te quiere cobrar 300 por un cambio de billete cuando uno nuevo vale 110 nostomanportontos y mientras con ryanair he cambiado varios sin problema,[],"['Iberia', 'Ryanair']",['NosTomanPorTontos'],"['iberia', 'ryanair']",32,0,0,0,0,0,193
932993129074118656,positive,vuelos desde 5 euros en ryanair por el black friday,[],[],[],['ryanair'],10,0,0,0,0,0,51
938108827915948033,positive,eso si es una gran noticia ,[],[],[],[],6,2,12,0,1,0,27
941063355485343744,negative,british airways before flying ba iberia rt share por favor pasajeros que iberia les demora la devolucion del dinero jodamoslos retuiteemos y compartamos en redes entre todos para que les podamos joder la mayor cantidad de ventas posibles ,[],['British_Airways'],[],"['britishairways', 'iberia']",36,31,180,1,0,0,238
948505799881576448,neutral,3ene larazon bolivia colegiomedicobo bolivia satirulo monicaa80226984 mfuenteselalto martindiazmeave americaunida americalatina ariasrachelly guichipaz n iberia hara el 22ene su ultimo vuelo a malabo por falta de rentabilidad via abc es,[],"['LaRazon_Bolivia', 'Satirulo', 'MonicaA80226984', 'MFuentesElAlto', 'martindiazmeave', 'AriasRachelly', 'guichipaz\\n#Iberia', 'abc_eshttps://buff.ly/2CzzS86\\xa0']","['3Ene', 'ColegioMedicoBo', 'Bolivia', 'AmericaUnida', 'AmericaLatina', '22ene', 'Malabo']",[],26,0,0,0,0,0,236
941058387579719681,negative,rt por favor pasajeros que iberia les demora la devolucion del dinero jodamoslos retuiteemos y compartamos en redes entre todos para que les podamos joder la mayor cantidad de ventas posibles iberia no cumple que otros puedan elegir otras aerolineas iberia iberianocumple,[],[],"['iberia', 'iberianocumple']","['iberia', 'iberia', 'iberia']",42,39,215,0,0,1,271
941973123246772224,negative,los pilotos ganan ryanair acepta que existe la representacion laboral,[],[],[],['ryanair'],10,0,0,0,0,0,69
923420249034248192,negative,el personal de tierra esta reunido buscando una solucion el vuelo estaba completo,[],[],[],[],13,0,0,0,0,0,81
948630050974380032,negative,pasajero de avion sale por puerta de emergencia qrr mundo avion pasajero guardicivil ryanair londres ,[],[],"['QRR', 'Mundo', 'Avión', 'Pasajero', 'GuardiCivil', 'Ryanair', 'Londres...']",['ryanair'],16,1,4,1,0,0,101
948668524393791488,positive,update ha aparecido bastante bien los de iberia tengo que decir ,[],"['Iberia,']",[],['iberia'],11,0,0,0,0,0,64
946396533083267073,neutral,beria hay que solicitar la tarjeta fisica o la mandais solo con hacerse de iberia plu,[],[],[],['iberia'],16,0,0,0,0,0,85
940960976471457794,neutral,si probe con otro servidor cuando lleno el formulario y trato de enviarlo la pagina se queda en blanco espero indicaciones de como resolverlo ,[],[],[],[],24,0,0,0,0,0,142
945770200988815360,neutral,aun con este viento y que bien se aterriza en nuestro aeropuerto igualito k en loiu ,[],[],[],[],16,0,0,1,1,0,84
943866249645383680,negative,a mi me ha pasado lo mismo y ni siquiera tienen la decencia de contestarme los mensajes directos me han dejado tirada y les da igual ,[],[],[],[],26,1,1,0,0,0,133
944461491482144768,neutral,yo cuando tengo un vuelo largo con iberia o air europa hago una visita al mercadona que soy un goooooldo y me entra hambre,[],[],[],['iberia'],24,0,0,0,0,0,122
940646677307904000,negative,hasta el viernes nada tio ayer secuestrados 6 horas en la cabina sin agua siquiera y ahora 4 dias mas en amsterdam jamas pense que iberia fuera peor que las low cost tradicionales menuda decepcion de empresa espanola ib3723,[],['iberia'],['IB3723'],['iberia'],38,2,8,0,0,0,223
942797983606824962,negative,iberia y otras nueve companias cancelan vuelos a turquia por descenso turismo,[],[],[],['iberia'],12,0,0,0,0,0,77
935599844072226816,negative,vaya luis animo y paciencia tambien iberia o vueling habra dejado a mas de un hijo de pancho villa en tierra alguna vez ,['1f60e'],[],[],"['iberia', 'vueling']",24,0,0,0,0,0,120
926618471085068288,negative,hola argentina,[],[],[],[],2,0,0,0,0,0,14
945245432892002304,negative,que verguenza iberia,[],['Iberiahttps://twitter.com/carlosruizbueno/status/945110824523354112\\xa0…'],[],[],3,0,0,0,0,0,20
931525474215514114,neutral,es un debate interminable y absurdo a mi como catalan me explican porque derrochamos 12000 mill en spanair malvendimos los tuneles del cadi porque se privatizo agbar porque tenemos el agua mas cara del mundo todo esto no lo ha hecho madrid 1,[],[],[],[],42,0,0,0,0,0,241
937338675351912448,negative,iberia modificaron mi vuelo lo retrasaron y cambiaron la aerolinea que lo opera no me avisaron me entere cuando quise hacer web check in quisiera comunicarme con alguien para ver como proseguir vuelo ib 5570 del 8 de enero 2018 ,[],['Iberia'],[],['iberia'],40,1,2,0,0,0,228
948828663151300608,negative,ryanair cierra 2017 con 129 millones de pasajeros un 10 mas noticiasdeturismo ryanair,[],[],"['Noticiasdeturismo', 'Ryanairhttps://magazineoftravel.es/ryanair-cierra-2017-con-129-millones-de-pasajeros-un-10-mas/\\xa0…']",['ryanair'],13,0,0,0,0,0,85
935519700775206912,negative,sr gallego por que no pagais las indemnizaciones por cancelaciones aviacion civil britanica me da la razon pero vosotros os negais a pagar incumplis sistematicamente la normativa europea que se entere todo el mundo que clase de low cost sois pic twitter com 9i9kee5dmr,[],[],[],[],40,0,0,0,0,1,268
942838231296507904,negative,los sindicatos de iberia en barcelona mantienen la huelga entre este jueves y el domingo via expansioncom,[],['expansioncom'],[],['iberia'],18,0,0,0,0,0,105
941689458042261504,positive,spues de 30 anos ryanair tendra que aceptar que sus trabajadores se agrupen en sindicatos,[],[],[],['ryanair'],16,0,0,0,0,0,89
935821482369875968,negative,los que vuelan a moscu tel aviv y malabo son una mierda,[],[],[],[],12,0,0,0,0,0,55
926758271314251776,positive,mil gracias ,['263a'],[],[],[],3,0,0,0,2,0,12
925336210859577344,neutral,iberia como puedo saber el estado de mi solicitud de la tarjeta icon ,[],['Iberia'],[],['iberia'],13,0,0,0,0,1,69
943979441499312128,neutral,pero si es que tienes mas pilotos que iberia y ryanair juntos hijo ,['1f61d'],[],[],"['iberia', 'ryanair']",14,0,0,0,5,0,67
926193301312688128,neutral,comentario en escribe tus relatos de octubre iv con una tripulacion de iberia y mairenmairenmu por olivia re ,[],[],['Re…'],['iberia'],19,11,51,0,0,0,109
941608507215941633,positive,el mejor vuelo que he tenido en mi vida gracias a iberia una experiencia inolvidable sin duda excelente equipo sigan asi iberia,[],"['Iberia.', 'Iberia']",[],"['iberia', 'iberia']",22,0,0,0,0,0,127
942490156849926144,neutral,mas fotos pic twitter com jdbpooyde2,[],[],[],[],2,0,0,0,1,0,36
935736682573389824,neutral,estoy desde el movil pero esa pagina es una de ellas pic twitter com xetepyfqmj,[],[],[],[],11,0,0,0,0,0,79
943095888301510656,neutral,iberia hola podriais por favor mandarme un pm tengo problemas con checkin ,[],['Iberia'],[],['iberia'],12,1,3,0,0,1,74
926525421574909952,neutral,esto si que es stranger things ,[],[],[],[],6,0,0,0,3,0,31
932584073427644416,neutral,beria increible q un vuelo de 6 horas a guinea ecuatorial cueste mucho mas que ir a santo domingo mas hora,[],[],[],[],22,0,0,0,0,0,106
942499643560165376,negative,los pilotos de ryanair convocan la primera huelga de su historia para el 20 de d via tradersauto,[],['TradersAuto'],[],['ryanair'],19,0,0,1,0,0,96
926568899348516864,negative,castiga bilete de avion ryanair,[],[],['Ryanair'],['ryanair'],6,0,0,0,1,0,31
948993122163417088,negative,una empresa belga reclama mas de 100 000 euros a ryanair por cancelaciones y retrasos en otono,[],[],[],['ryanair'],16,0,0,0,0,0,94
930951588486746112,positive,iberia no le ha perdido las maletas a jonkortajarena esta semanapic twitter com h1njk7ji1n,[],"['Iberia', 'jonkortajarena']",[],['iberia'],11,0,0,0,0,0,90
933681061833342976,neutral,nosotros iremos el finde no nos queda otra con el curro y probablemente el viernes por la tarde ,[],[],[],[],18,0,0,1,0,0,96
935899943625285633,positive,iberia express pone a la venta 5 000 billetes a cinco euros la compania celebra su quinto aniversario ,[],[],[],['iberia'],18,0,0,0,0,0,102
943050451901124608,negative,sigo sin saber donde esta mi maleta despues de 4 dias esto es iberia una maleta que tenia su correspondiente identificador ,[],['Iberia'],[],['iberia'],22,0,0,0,11,0,123
931577421429723136,neutral,con iberia mi destino a un solo click deseadme suerte holaargentina hola 79 destinos europeos al mejor precio,[],"['Iberia,']",['HolaArgentina.'],['iberia'],19,0,0,0,1,0,109
946046922221064193,negative,pero asi es ryanair o easy jet ,[],[],[],['ryanair'],7,0,0,0,0,0,31
